country,sector,year,n_observations,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,gini,min,max
Czechia,21  Refining of mineral oil,2020.0,2,804323.0,0.0,0.0,804323.0,804323.0,804323.0,804323.0,804323.0,1.0,0.0,804323.0,804323.0
Czechia,21  Refining of mineral oil,2021.0,2,957662.0,0.0,0.0,957662.0,957662.0,957662.0,957662.0,957662.0,1.0,0.0,957662.0,957662.0
Czechia,21  Refining of mineral oil,2022.0,2,901918.0,0.0,0.0,901918.0,901918.0,901918.0,901918.0,901918.0,1.0,0.0,901918.0,901918.0
Czechia,21  Refining of mineral oil,2023.0,2,946111.0,0.0,0.0,946111.0,946111.0,946111.0,946111.0,946111.0,1.0,0.0,946111.0,946111.0
Czechia,21-99 All industrial installations (excl. combustion),2015.0,2,12060227.0,0.0,0.0,12060227.0,12060227.0,12060227.0,12060227.0,12060227.0,1.0,0.0,12060227.0,12060227.0
Czechia,21-99 All industrial installations (excl. combustion),2016.0,2,12430194.0,0.0,0.0,12430194.0,12430194.0,12430194.0,12430194.0,12430194.0,1.0,0.0,12430194.0,12430194.0
Czechia,21-99 All industrial installations (excl. combustion),2017.0,2,12243618.0,0.0,0.0,12243618.0,12243618.0,12243618.0,12243618.0,12243618.0,1.0,0.0,12243618.0,12243618.0
Czechia,21-99 All industrial installations (excl. combustion),2018.0,2,12854592.0,0.0,0.0,12854592.0,12854592.0,12854592.0,12854592.0,12854592.0,1.0,0.0,12854592.0,12854592.0
Czechia,21-99 All industrial installations (excl. combustion),2019.0,2,12383598.0,0.0,0.0,12383598.0,12383598.0,12383598.0,12383598.0,12383598.0,1.0,0.0,12383598.0,12383598.0
Czechia,21-99 All industrial installations (excl. combustion),2020.0,2,11898106.0,0.0,0.0,11898106.0,11898106.0,11898106.0,11898106.0,11898106.0,1.0,0.0,11898106.0,11898106.0
Czechia,21-99 All industrial installations (excl. combustion),2021.0,2,12631692.0,0.0,0.0,12631692.0,12631692.0,12631692.0,12631692.0,12631692.0,1.0,0.0,12631692.0,12631692.0
Czechia,21-99 All industrial installations (excl. combustion),2022.0,2,11403152.0,0.0,0.0,11403152.0,11403152.0,11403152.0,11403152.0,11403152.0,1.0,0.0,11403152.0,11403152.0
Czechia,21-99 All industrial installations (excl. combustion),2023.0,2,9394360.0,0.0,0.0,9394360.0,9394360.0,9394360.0,9394360.0,9394360.0,1.0,0.0,9394360.0,9394360.0
Czechia,24  Production of pig iron or steel,2015.0,2,5613532.0,0.0,0.0,5613532.0,5613532.0,5613532.0,5613532.0,5613532.0,1.0,0.0,5613532.0,5613532.0
Czechia,24  Production of pig iron or steel,2016.0,2,5968422.0,0.0,0.0,5968422.0,5968422.0,5968422.0,5968422.0,5968422.0,1.0,0.0,5968422.0,5968422.0
Czechia,24  Production of pig iron or steel,2017.0,2,5364123.0,0.0,0.0,5364123.0,5364123.0,5364123.0,5364123.0,5364123.0,1.0,0.0,5364123.0,5364123.0
Czechia,24  Production of pig iron or steel,2018.0,2,5712755.0,0.0,0.0,5712755.0,5712755.0,5712755.0,5712755.0,5712755.0,1.0,0.0,5712755.0,5712755.0
Czechia,24  Production of pig iron or steel,2019.0,2,5217745.0,0.0,0.0,5217745.0,5217745.0,5217745.0,5217745.0,5217745.0,1.0,0.0,5217745.0,5217745.0
Czechia,24  Production of pig iron or steel,2020.0,2,5288261.0,0.0,0.0,5288261.0,5288261.0,5288261.0,5288261.0,5288261.0,1.0,0.0,5288261.0,5288261.0
Czechia,24  Production of pig iron or steel,2021.0,2,5709998.0,0.0,0.0,5709998.0,5709998.0,5709998.0,5709998.0,5709998.0,1.0,0.0,5709998.0,5709998.0
Czechia,24  Production of pig iron or steel,2022.0,2,4938546.0,0.0,0.0,4938546.0,4938546.0,4938546.0,4938546.0,4938546.0,1.0,0.0,4938546.0,4938546.0
Czechia,24  Production of pig iron or steel,2023.0,2,3898732.0,0.0,0.0,3898732.0,3898732.0,3898732.0,3898732.0,3898732.0,1.0,0.0,3898732.0,3898732.0
Czechia,25 Production or processing of ferrous metals,2015.0,2,112865.0,0.0,0.0,112865.0,112865.0,112865.0,112865.0,112865.0,1.0,0.0,112865.0,112865.0
Czechia,25 Production or processing of ferrous metals,2016.0,2,98555.0,0.0,0.0,98555.0,98555.0,98555.0,98555.0,98555.0,1.0,0.0,98555.0,98555.0
Czechia,25 Production or processing of ferrous metals,2017.0,2,101457.0,0.0,0.0,101457.0,101457.0,101457.0,101457.0,101457.0,1.0,0.0,101457.0,101457.0
Czechia,25 Production or processing of ferrous metals,2018.0,2,100579.0,0.0,0.0,100579.0,100579.0,100579.0,100579.0,100579.0,1.0,0.0,100579.0,100579.0
Czechia,25 Production or processing of ferrous metals,2019.0,2,91813.0,0.0,0.0,91813.0,91813.0,91813.0,91813.0,91813.0,1.0,0.0,91813.0,91813.0
Czechia,25 Production or processing of ferrous metals,2020.0,2,92176.0,0.0,0.0,92176.0,92176.0,92176.0,92176.0,92176.0,1.0,0.0,92176.0,92176.0
Czechia,25 Production or processing of ferrous metals,2021.0,2,95358.0,0.0,0.0,95358.0,95358.0,95358.0,95358.0,95358.0,1.0,0.0,95358.0,95358.0
Czechia,25 Production or processing of ferrous metals,2022.0,2,88217.0,0.0,0.0,88217.0,88217.0,88217.0,88217.0,88217.0,1.0,0.0,88217.0,88217.0
Czechia,25 Production or processing of ferrous metals,2023.0,2,79722.0,0.0,0.0,79722.0,79722.0,79722.0,79722.0,79722.0,1.0,0.0,79722.0,79722.0
Czechia,27 Production of secondary aluminium,2015.0,2,18256.0,0.0,0.0,18256.0,18256.0,18256.0,18256.0,18256.0,1.0,0.0,18256.0,18256.0
Czechia,27 Production of secondary aluminium,2016.0,2,19866.0,0.0,0.0,19866.0,19866.0,19866.0,19866.0,19866.0,1.0,0.0,19866.0,19866.0
Czechia,27 Production of secondary aluminium,2017.0,2,22935.0,0.0,0.0,22935.0,22935.0,22935.0,22935.0,22935.0,1.0,0.0,22935.0,22935.0
Czechia,27 Production of secondary aluminium,2018.0,2,23281.0,0.0,0.0,23281.0,23281.0,23281.0,23281.0,23281.0,1.0,0.0,23281.0,23281.0
Czechia,27 Production of secondary aluminium,2019.0,2,22547.0,0.0,0.0,22547.0,22547.0,22547.0,22547.0,22547.0,1.0,0.0,22547.0,22547.0
Czechia,27 Production of secondary aluminium,2020.0,2,20861.0,0.0,0.0,20861.0,20861.0,20861.0,20861.0,20861.0,1.0,0.0,20861.0,20861.0
Czechia,27 Production of secondary aluminium,2021.0,2,24131.0,0.0,0.0,24131.0,24131.0,24131.0,24131.0,24131.0,1.0,0.0,24131.0,24131.0
Czechia,27 Production of secondary aluminium,2022.0,2,22998.0,0.0,0.0,22998.0,22998.0,22998.0,22998.0,22998.0,1.0,0.0,22998.0,22998.0
Czechia,27 Production of secondary aluminium,2023.0,2,20233.0,0.0,0.0,20233.0,20233.0,20233.0,20233.0,20233.0,1.0,0.0,20233.0,20233.0
Czechia,29 Production of cement clinker,2015.0,2,2291397.0,0.0,0.0,2291397.0,2291397.0,2291397.0,2291397.0,2291397.0,1.0,0.0,2291397.0,2291397.0
Czechia,29 Production of cement clinker,2016.0,2,2525956.0,0.0,0.0,2525956.0,2525956.0,2525956.0,2525956.0,2525956.0,1.0,0.0,2525956.0,2525956.0
Czechia,29 Production of cement clinker,2017.0,2,2588940.0,0.0,0.0,2588940.0,2588940.0,2588940.0,2588940.0,2588940.0,1.0,0.0,2588940.0,2588940.0
Czechia,29 Production of cement clinker,2018.0,2,2792598.0,0.0,0.0,2792598.0,2792598.0,2792598.0,2792598.0,2792598.0,1.0,0.0,2792598.0,2792598.0
Czechia,29 Production of cement clinker,2019.0,2,2917269.0,0.0,0.0,2917269.0,2917269.0,2917269.0,2917269.0,2917269.0,1.0,0.0,2917269.0,2917269.0
Czechia,29 Production of cement clinker,2020.0,2,2748134.0,0.0,0.0,2748134.0,2748134.0,2748134.0,2748134.0,2748134.0,1.0,0.0,2748134.0,2748134.0
Czechia,29 Production of cement clinker,2021.0,2,2822158.0,0.0,0.0,2822158.0,2822158.0,2822158.0,2822158.0,2822158.0,1.0,0.0,2822158.0,2822158.0
Czechia,29 Production of cement clinker,2022.0,2,2647948.0,0.0,0.0,2647948.0,2647948.0,2647948.0,2647948.0,2647948.0,1.0,0.0,2647948.0,2647948.0
Czechia,29 Production of cement clinker,2023.0,2,2123019.0,0.0,0.0,2123019.0,2123019.0,2123019.0,2123019.0,2123019.0,1.0,0.0,2123019.0,2123019.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2,1170485.0,0.0,0.0,1170485.0,1170485.0,1170485.0,1170485.0,1170485.0,1.0,0.0,1170485.0,1170485.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,2,1172836.0,0.0,0.0,1172836.0,1172836.0,1172836.0,1172836.0,1172836.0,1.0,0.0,1172836.0,1172836.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,2,1230127.0,0.0,0.0,1230127.0,1230127.0,1230127.0,1230127.0,1230127.0,1.0,0.0,1230127.0,1230127.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,2,1358476.0,0.0,0.0,1358476.0,1358476.0,1358476.0,1358476.0,1358476.0,1.0,0.0,1358476.0,1358476.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,2,1226889.0,0.0,0.0,1226889.0,1226889.0,1226889.0,1226889.0,1226889.0,1.0,0.0,1226889.0,1226889.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,2,1170960.0,0.0,0.0,1170960.0,1170960.0,1170960.0,1170960.0,1170960.0,1.0,0.0,1170960.0,1170960.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,2,1203002.0,0.0,0.0,1203002.0,1203002.0,1203002.0,1203002.0,1203002.0,1.0,0.0,1203002.0,1203002.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,2,1041925.0,0.0,0.0,1041925.0,1041925.0,1041925.0,1041925.0,1041925.0,1.0,0.0,1041925.0,1041925.0
Czechia,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,2,852203.0,0.0,0.0,852203.0,852203.0,852203.0,852203.0,852203.0,1.0,0.0,852203.0,852203.0
Czechia,31 Manufacture of glass,2015.0,2,724323.0,0.0,0.0,724323.0,724323.0,724323.0,724323.0,724323.0,1.0,0.0,724323.0,724323.0
Czechia,31 Manufacture of glass,2016.0,2,727127.0,0.0,0.0,727127.0,727127.0,727127.0,727127.0,727127.0,1.0,0.0,727127.0,727127.0
Czechia,31 Manufacture of glass,2017.0,2,750593.0,0.0,0.0,750593.0,750593.0,750593.0,750593.0,750593.0,1.0,0.0,750593.0,750593.0
Czechia,31 Manufacture of glass,2018.0,2,739117.0,0.0,0.0,739117.0,739117.0,739117.0,739117.0,739117.0,1.0,0.0,739117.0,739117.0
Czechia,31 Manufacture of glass,2019.0,2,732325.0,0.0,0.0,732325.0,732325.0,732325.0,732325.0,732325.0,1.0,0.0,732325.0,732325.0
Czechia,31 Manufacture of glass,2020.0,2,715215.0,0.0,0.0,715215.0,715215.0,715215.0,715215.0,715215.0,1.0,0.0,715215.0,715215.0
Czechia,31 Manufacture of glass,2021.0,2,735996.0,0.0,0.0,735996.0,735996.0,735996.0,735996.0,735996.0,1.0,0.0,735996.0,735996.0
Czechia,31 Manufacture of glass,2022.0,2,724937.0,0.0,0.0,724937.0,724937.0,724937.0,724937.0,724937.0,1.0,0.0,724937.0,724937.0
Czechia,31 Manufacture of glass,2023.0,2,679103.0,0.0,0.0,679103.0,679103.0,679103.0,679103.0,679103.0,1.0,0.0,679103.0,679103.0
Czechia,32 Manufacture of ceramics,2015.0,2,381168.0,0.0,0.0,381168.0,381168.0,381168.0,381168.0,381168.0,1.0,0.0,381168.0,381168.0
Czechia,32 Manufacture of ceramics,2016.0,2,401519.0,0.0,0.0,401519.0,401519.0,401519.0,401519.0,401519.0,1.0,0.0,401519.0,401519.0
Czechia,32 Manufacture of ceramics,2017.0,2,409302.0,0.0,0.0,409302.0,409302.0,409302.0,409302.0,409302.0,1.0,0.0,409302.0,409302.0
Czechia,32 Manufacture of ceramics,2018.0,2,424632.0,0.0,0.0,424632.0,424632.0,424632.0,424632.0,424632.0,1.0,0.0,424632.0,424632.0
Czechia,32 Manufacture of ceramics,2019.0,2,453305.0,0.0,0.0,453305.0,453305.0,453305.0,453305.0,453305.0,1.0,0.0,453305.0,453305.0
Czechia,32 Manufacture of ceramics,2020.0,2,411866.0,0.0,0.0,411866.0,411866.0,411866.0,411866.0,411866.0,1.0,0.0,411866.0,411866.0
Czechia,32 Manufacture of ceramics,2021.0,2,420946.0,0.0,0.0,420946.0,420946.0,420946.0,420946.0,420946.0,1.0,0.0,420946.0,420946.0
Czechia,32 Manufacture of ceramics,2022.0,2,415100.0,0.0,0.0,415100.0,415100.0,415100.0,415100.0,415100.0,1.0,0.0,415100.0,415100.0
Czechia,32 Manufacture of ceramics,2023.0,2,257954.0,0.0,0.0,257954.0,257954.0,257954.0,257954.0,257954.0,1.0,0.0,257954.0,257954.0
Czechia,33 Manufacture of mineral wool,2015.0,2,56908.0,0.0,0.0,56908.0,56908.0,56908.0,56908.0,56908.0,1.0,0.0,56908.0,56908.0
Czechia,33 Manufacture of mineral wool,2016.0,2,59662.0,0.0,0.0,59662.0,59662.0,59662.0,59662.0,59662.0,1.0,0.0,59662.0,59662.0
Czechia,33 Manufacture of mineral wool,2017.0,2,61573.0,0.0,0.0,61573.0,61573.0,61573.0,61573.0,61573.0,1.0,0.0,61573.0,61573.0
Czechia,33 Manufacture of mineral wool,2018.0,2,60807.0,0.0,0.0,60807.0,60807.0,60807.0,60807.0,60807.0,1.0,0.0,60807.0,60807.0
Czechia,33 Manufacture of mineral wool,2019.0,2,53596.0,0.0,0.0,53596.0,53596.0,53596.0,53596.0,53596.0,1.0,0.0,53596.0,53596.0
Czechia,33 Manufacture of mineral wool,2020.0,2,52157.0,0.0,0.0,52157.0,52157.0,52157.0,52157.0,52157.0,1.0,0.0,52157.0,52157.0
Czechia,33 Manufacture of mineral wool,2021.0,2,57299.0,0.0,0.0,57299.0,57299.0,57299.0,57299.0,57299.0,1.0,0.0,57299.0,57299.0
Czechia,33 Manufacture of mineral wool,2022.0,2,59829.0,0.0,0.0,59829.0,59829.0,59829.0,59829.0,59829.0,1.0,0.0,59829.0,59829.0
Czechia,33 Manufacture of mineral wool,2023.0,2,50407.0,0.0,0.0,50407.0,50407.0,50407.0,50407.0,50407.0,1.0,0.0,50407.0,50407.0
Czechia,35 Production of pulp,2015.0,2,18843.0,0.0,0.0,18843.0,18843.0,18843.0,18843.0,18843.0,1.0,0.0,18843.0,18843.0
Czechia,35 Production of pulp,2016.0,2,17527.0,0.0,0.0,17527.0,17527.0,17527.0,17527.0,17527.0,1.0,0.0,17527.0,17527.0
Czechia,35 Production of pulp,2017.0,2,16753.0,0.0,0.0,16753.0,16753.0,16753.0,16753.0,16753.0,1.0,0.0,16753.0,16753.0
Czechia,35 Production of pulp,2018.0,2,14677.0,0.0,0.0,14677.0,14677.0,14677.0,14677.0,14677.0,1.0,0.0,14677.0,14677.0
Czechia,35 Production of pulp,2019.0,2,15117.0,0.0,0.0,15117.0,15117.0,15117.0,15117.0,15117.0,1.0,0.0,15117.0,15117.0
Czechia,35 Production of pulp,2020.0,2,15404.0,0.0,0.0,15404.0,15404.0,15404.0,15404.0,15404.0,1.0,0.0,15404.0,15404.0
Czechia,35 Production of pulp,2021.0,2,15193.0,0.0,0.0,15193.0,15193.0,15193.0,15193.0,15193.0,1.0,0.0,15193.0,15193.0
Czechia,35 Production of pulp,2022.0,2,15129.0,0.0,0.0,15129.0,15129.0,15129.0,15129.0,15129.0,1.0,0.0,15129.0,15129.0
Czechia,35 Production of pulp,2023.0,2,13797.0,0.0,0.0,13797.0,13797.0,13797.0,13797.0,13797.0,1.0,0.0,13797.0,13797.0
Czechia,36 Production of paper or cardboard,2015.0,2,125647.0,0.0,0.0,125647.0,125647.0,125647.0,125647.0,125647.0,1.0,0.0,125647.0,125647.0
Czechia,36 Production of paper or cardboard,2016.0,2,119119.0,0.0,0.0,119119.0,119119.0,119119.0,119119.0,119119.0,1.0,0.0,119119.0,119119.0
Czechia,36 Production of paper or cardboard,2017.0,2,120109.0,0.0,0.0,120109.0,120109.0,120109.0,120109.0,120109.0,1.0,0.0,120109.0,120109.0
Czechia,36 Production of paper or cardboard,2018.0,2,121004.0,0.0,0.0,121004.0,121004.0,121004.0,121004.0,121004.0,1.0,0.0,121004.0,121004.0
Czechia,36 Production of paper or cardboard,2019.0,2,120050.0,0.0,0.0,120050.0,120050.0,120050.0,120050.0,120050.0,1.0,0.0,120050.0,120050.0
Czechia,36 Production of paper or cardboard,2020.0,2,118037.0,0.0,0.0,118037.0,118037.0,118037.0,118037.0,118037.0,1.0,0.0,118037.0,118037.0
Czechia,36 Production of paper or cardboard,2021.0,2,132876.0,0.0,0.0,132876.0,132876.0,132876.0,132876.0,132876.0,1.0,0.0,132876.0,132876.0
Czechia,36 Production of paper or cardboard,2022.0,2,124775.0,0.0,0.0,124775.0,124775.0,124775.0,124775.0,124775.0,1.0,0.0,124775.0,124775.0
Czechia,36 Production of paper or cardboard,2023.0,2,110881.0,0.0,0.0,110881.0,110881.0,110881.0,110881.0,110881.0,1.0,0.0,110881.0,110881.0
Czechia,38 Production of nitric acid,2015.0,2,182675.0,0.0,0.0,182675.0,182675.0,182675.0,182675.0,182675.0,1.0,0.0,182675.0,182675.0
Czechia,38 Production of nitric acid,2016.0,2,171696.0,0.0,0.0,171696.0,171696.0,171696.0,171696.0,171696.0,1.0,0.0,171696.0,171696.0
Czechia,38 Production of nitric acid,2017.0,2,150778.0,0.0,0.0,150778.0,150778.0,150778.0,150778.0,150778.0,1.0,0.0,150778.0,150778.0
Czechia,38 Production of nitric acid,2018.0,2,141870.0,0.0,0.0,141870.0,141870.0,141870.0,141870.0,141870.0,1.0,0.0,141870.0,141870.0
Czechia,38 Production of nitric acid,2019.0,2,157623.0,0.0,0.0,157623.0,157623.0,157623.0,157623.0,157623.0,1.0,0.0,157623.0,157623.0
Czechia,38 Production of nitric acid,2020.0,2,153915.0,0.0,0.0,153915.0,153915.0,153915.0,153915.0,153915.0,1.0,0.0,153915.0,153915.0
Czechia,38 Production of nitric acid,2021.0,2,150934.0,0.0,0.0,150934.0,150934.0,150934.0,150934.0,150934.0,1.0,0.0,150934.0,150934.0
Czechia,38 Production of nitric acid,2022.0,2,135617.0,0.0,0.0,135617.0,135617.0,135617.0,135617.0,135617.0,1.0,0.0,135617.0,135617.0
Czechia,38 Production of nitric acid,2023.0,2,119248.0,0.0,0.0,119248.0,119248.0,119248.0,119248.0,119248.0,1.0,0.0,119248.0,119248.0
Czechia,42 Production of bulk chemicals,2015.0,2,376707.0,0.0,0.0,376707.0,376707.0,376707.0,376707.0,376707.0,1.0,0.0,376707.0,376707.0
Czechia,42 Production of bulk chemicals,2016.0,2,375040.0,0.0,0.0,375040.0,375040.0,375040.0,375040.0,375040.0,1.0,0.0,375040.0,375040.0
Czechia,42 Production of bulk chemicals,2017.0,2,362347.0,0.0,0.0,362347.0,362347.0,362347.0,362347.0,362347.0,1.0,0.0,362347.0,362347.0
Czechia,42 Production of bulk chemicals,2018.0,2,353955.0,0.0,0.0,353955.0,353955.0,353955.0,353955.0,353955.0,1.0,0.0,353955.0,353955.0
Czechia,42 Production of bulk chemicals,2019.0,2,316866.0,0.0,0.0,316866.0,316866.0,316866.0,316866.0,316866.0,1.0,0.0,316866.0,316866.0
Czechia,42 Production of bulk chemicals,2020.0,2,238260.0,0.0,0.0,238260.0,238260.0,238260.0,238260.0,238260.0,1.0,0.0,238260.0,238260.0
Czechia,42 Production of bulk chemicals,2021.0,2,234775.0,0.0,0.0,234775.0,234775.0,234775.0,234775.0,234775.0,1.0,0.0,234775.0,234775.0
Czechia,42 Production of bulk chemicals,2022.0,2,217120.0,0.0,0.0,217120.0,217120.0,217120.0,217120.0,217120.0,1.0,0.0,217120.0,217120.0
Czechia,42 Production of bulk chemicals,2023.0,2,177788.0,0.0,0.0,177788.0,177788.0,177788.0,177788.0,177788.0,1.0,0.0,177788.0,177788.0
Czechia,99 Other activity opted-in under Art. 24,2015.0,2,61939.0,0.0,0.0,61939.0,61939.0,61939.0,61939.0,61939.0,1.0,0.0,61939.0,61939.0
Czechia,99 Other activity opted-in under Art. 24,2016.0,2,58585.0,0.0,0.0,58585.0,58585.0,58585.0,58585.0,58585.0,1.0,0.0,58585.0,58585.0
Czechia,99 Other activity opted-in under Art. 24,2017.0,2,68901.0,0.0,0.0,68901.0,68901.0,68901.0,68901.0,68901.0,1.0,0.0,68901.0,68901.0
Czechia,99 Other activity opted-in under Art. 24,2018.0,2,87915.0,0.0,0.0,87915.0,87915.0,87915.0,87915.0,87915.0,1.0,0.0,87915.0,87915.0
Czechia,99 Other activity opted-in under Art. 24,2019.0,2,77753.0,0.0,0.0,77753.0,77753.0,77753.0,77753.0,77753.0,1.0,0.0,77753.0,77753.0
Czechia,99 Other activity opted-in under Art. 24,2020.0,2,68537.0,0.0,0.0,68537.0,68537.0,68537.0,68537.0,68537.0,1.0,0.0,68537.0,68537.0
Czechia,99 Other activity opted-in under Art. 24,2021.0,2,71364.0,0.0,0.0,71364.0,71364.0,71364.0,71364.0,71364.0,1.0,0.0,71364.0,71364.0
Czechia,99 Other activity opted-in under Art. 24,2022.0,2,69093.0,0.0,0.0,69093.0,69093.0,69093.0,69093.0,69093.0,1.0,0.0,69093.0,69093.0
Czechia,99 Other activity opted-in under Art. 24,2023.0,2,65162.0,0.0,0.0,65162.0,65162.0,65162.0,65162.0,65162.0,1.0,0.0,65162.0,65162.0
Denmark,10 Aviation,2015.0,2,532135.0,0.0,0.0,532135.0,532135.0,532135.0,532135.0,532135.0,1.0,0.0,532135.0,532135.0
Denmark,10 Aviation,2016.0,2,558122.0,0.0,0.0,558122.0,558122.0,558122.0,558122.0,558122.0,1.0,0.0,558122.0,558122.0
Denmark,10 Aviation,2017.0,2,604757.0,0.0,0.0,604757.0,604757.0,604757.0,604757.0,604757.0,1.0,0.0,604757.0,604757.0
Denmark,10 Aviation,2018.0,2,547262.0,0.0,0.0,547262.0,547262.0,547262.0,547262.0,547262.0,1.0,0.0,547262.0,547262.0
Denmark,10 Aviation,2019.0,2,560180.0,0.0,0.0,560180.0,560180.0,560180.0,560180.0,560180.0,1.0,0.0,560180.0,560180.0
Denmark,10 Aviation,2020.0,3,138310.0,97443.77432140034,0.7045316630858242,41795.4,103732.5,206961.0,207213.0,207364.2,4.961412021418625,-0.33252355819053814,504.0,207465.0
Denmark,10 Aviation,2021.0,3,174042.66666666666,122520.56268869955,0.7039685442383834,52676.600000000006,130532.0,260291.0,260677.5,260909.4,4.953041768071591,-0.3323463467451149,773.0,261064.0
Denmark,10 Aviation,2022.0,3,308214.0,216790.05841750832,0.7033751173454429,93441.0,231160.5,460693.0,461507.0,461995.4,4.944247172012286,-0.33215954571246664,1628.0,462321.0
Denmark,10 Aviation,2023.0,3,314188.0,220972.6495036584,0.7033134604238813,95268.6,235641.0,469595.0,470438.5,470944.6,4.943334949815574,-0.332140134074008,1687.0,471282.0
Denmark,20 Combustion of fuels,2015.0,2,12757507.0,0.0,0.0,12757507.0,12757507.0,12757507.0,12757507.0,12757507.0,1.0,0.0,12757507.0,12757507.0
Denmark,20 Combustion of fuels,2016.0,2,14004821.0,0.0,0.0,14004821.0,14004821.0,14004821.0,14004821.0,14004821.0,1.0,0.0,14004821.0,14004821.0
Denmark,20 Combustion of fuels,2017.0,2,11524680.0,0.0,0.0,11524680.0,11524680.0,11524680.0,11524680.0,11524680.0,1.0,0.0,11524680.0,11524680.0
Denmark,20 Combustion of fuels,2018.0,2,11527811.0,0.0,0.0,11527811.0,11527811.0,11527811.0,11527811.0,11527811.0,1.0,0.0,11527811.0,11527811.0
Denmark,20 Combustion of fuels,2019.0,2,8553867.0,0.0,0.0,8553867.0,8553867.0,8553867.0,8553867.0,8553867.0,1.0,0.0,8553867.0,8553867.0
Denmark,20 Combustion of fuels,2020.0,2,7244759.0,0.0,0.0,7244759.0,7244759.0,7244759.0,7244759.0,7244759.0,1.0,0.0,7244759.0,7244759.0
Denmark,20 Combustion of fuels,2021.0,2,8092634.0,0.0,0.0,8092634.0,8092634.0,8092634.0,8092634.0,8092634.0,1.0,0.0,8092634.0,8092634.0
Denmark,20 Combustion of fuels,2022.0,2,8031953.0,0.0,0.0,8031953.0,8031953.0,8031953.0,8031953.0,8031953.0,1.0,0.0,8031953.0,8031953.0
Denmark,20 Combustion of fuels,2023.0,2,6398532.0,0.0,0.0,6398532.0,6398532.0,6398532.0,6398532.0,6398532.0,1.0,0.0,6398532.0,6398532.0
Denmark,20-99 All stationary installations,2015.0,2,15795936.0,0.0,0.0,15795936.0,15795936.0,15795936.0,15795936.0,15795936.0,1.0,0.0,15795936.0,15795936.0
Denmark,20-99 All stationary installations,2016.0,2,17220334.0,0.0,0.0,17220334.0,17220334.0,17220334.0,17220334.0,17220334.0,1.0,0.0,17220334.0,17220334.0
Denmark,20-99 All stationary installations,2017.0,2,15062601.0,0.0,0.0,15062601.0,15062601.0,15062601.0,15062601.0,15062601.0,1.0,0.0,15062601.0,15062601.0
Denmark,20-99 All stationary installations,2018.0,2,14954342.0,0.0,0.0,14954342.0,14954342.0,14954342.0,14954342.0,14954342.0,1.0,0.0,14954342.0,14954342.0
Denmark,20-99 All stationary installations,2019.0,2,12040553.0,0.0,0.0,12040553.0,12040553.0,12040553.0,12040553.0,12040553.0,1.0,0.0,12040553.0,12040553.0
Denmark,20-99 All stationary installations,2020.0,2,10832424.0,0.0,0.0,10832424.0,10832424.0,10832424.0,10832424.0,10832424.0,1.0,0.0,10832424.0,10832424.0
Denmark,20-99 All stationary installations,2021.0,2,11618665.0,0.0,0.0,11618665.0,11618665.0,11618665.0,11618665.0,11618665.0,1.0,0.0,11618665.0,11618665.0
