country,nace,year,ghg_tht,gva_meur,intensity_kg_eur
LT,C17,2021,41.80802,258.0,0.162047
LT,C17,2022,36.21816,308.9,0.117249
LT,C17,2023,35.15911,333.7,0.105361
LT,C18,2012,2.12066,128.7,0.016478
LT,C18,2013,24.26434,137.6,0.176340
LT,C18,2014,1.83104,133.2,0.013747
LT,C18,2015,1.88404,132.1,0.014262
LT,C18,2016,2.01691,130.5,0.015455
LT,C18,2017,1.94692,128.4,0.015163
LT,C18,2018,1.8638,131.8,0.014141
LT,C18,2019,1.8963,142.5,0.013307
LT,C18,2020,1.58325,131.9,0.012003
LT,C18,2021,1.62107,136.9,0.011841
LT,C18,2022,1.33709,133.9,0.009986
LT,C18,2023,1.11191,151.1,0.007359
LT,C20,2012,3019.76472,648.3,4.657974
LT,C20,2013,2275.13318,495.7,4.589738
LT,C20,2014,2485.43685,505.3,4.918735
LT,C20,2015,2592.38277,521.5,4.971012
LT,C20,2016,2294.23483,478.6,4.793637
LT,C20,2017,2353.9909,490.1,4.803083
LT,C20,2018,2034.98576,621.3,3.275367
LT,C20,2019,2224.93163,674.7,3.297661
LT,C20,2020,2380.78402,911.0,2.613374
LT,C20,2021,2099.81053,1259.4,1.667310
LT,C20,2022,1514.49751,1387.3,1.091687
LT,C20,2023,1632.89698,823.4,1.983115
LT,C22,2012,8.93526,328.6,0.027192
LT,C22,2013,8.968,376.3,0.023832
LT,C22,2014,17.95463,395.1,0.045443
LT,C22,2015,20.58599,380.4,0.054117
LT,C22,2016,30.65551,413.1,0.074208
LT,C22,2017,32.2102,442.2,0.072841
LT,C22,2018,23.22802,481.2,0.048271
LT,C22,2019,31.24782,476.6,0.065564
LT,C22,2020,25.36099,441.4,0.057456
LT,C22,2021,24.71359,520.0,0.047526
LT,C22,2022,26.87499,535.3,0.050205
LT,C22,2023,30.50084,535.1,0.057000
LT,C23,2012,1029.95941,212.2,4.853720
LT,C23,2013,1151.11533,248.1,4.639723
LT,C23,2014,1022.6897,265.9,3.846144
LT,C23,2015,1049.34967,239.1,4.388748
LT,C23,2016,946.44194,255.7,3.701376
LT,C23,2017,921.81364,264.8,3.481169
LT,C23,2018,996.72787,279.1,3.571221
LT,C23,2019,1108.01376,288.1,3.845935
LT,C23,2020,1011.10663,277.2,3.647571
LT,C23,2021,1156.30684,313.7,3.686028
LT,C23,2022,1208.7183,320.4,3.772529
LT,C23,2023,901.61388,398.5,2.262519
LT,C24,2012,3.52877,40.7,0.086702
LT,C24,2013,2.93599,43.3,0.067806
LT,C24,2014,5.32902,23.6,0.225806
LT,C24,2015,5.08622,21.4,0.237674
LT,C24,2016,3.66785,18.6,0.197196
LT,C24,2017,4.4059,21.4,0.205883
LT,C24,2018,4.18362,19.8,0.211294
LT,C24,2019,4.15377,13.3,0.312314
LT,C24,2020,0.87025,12.6,0.069067
LT,C24,2021,0.50019,18.1,0.027635
LT,C24,2022,0.42477,17.8,0.023863
LT,C24,2023,0.60777,16.2,0.037517
LT,C25,2012,8.94283,293.1,0.030511
LT,C25,2013,7.27253,291.4,0.024957
LT,C25,2014,10.69599,320.0,0.033425
LT,C25,2015,10.52533,333.6,0.031551
LT,C25,2016,14.55149,365.0,0.039867
LT,C25,2017,16.19814,410.2,0.039488
LT,C25,2018,20.43746,459.8,0.044449
LT,C25,2019,19.81395,487.3,0.040661
LT,C25,2020,14.89559,481.4,0.030942
LT,C25,2021,14.09219,589.5,0.023905
LT,C25,2022,16.14647,731.2,0.022082
LT,C25,2023,12.43009,760.1,0.016353
LT,C26,2012,4.19587,134.7,0.031150
LT,C26,2013,6.36865,124.7,0.051072
LT,C26,2014,5.71236,135.1,0.042282
LT,C26,2015,5.0606,159.0,0.031828
LT,C26,2016,4.65111,175.6,0.026487
LT,C26,2017,7.81327,217.7,0.035890
LT,C26,2018,6.8575,214.4,0.031985
LT,C26,2019,5.64065,262.9,0.021455
LT,C26,2020,10.68099,269.7,0.039603
LT,C26,2021,12.94082,417.7,0.030981
LT,C26,2022,5.10063,435.4,0.011715
LT,C26,2023,8.74444,549.8,0.015905
LT,C27,2012,2.65403,105.6,0.025133
LT,C27,2013,2.18757,115.5,0.018940
LT,C27,2014,3.02204,121.4,0.024893
LT,C27,2015,2.95934,123.3,0.024001
LT,C27,2016,3.75019,128.1,0.029275
LT,C27,2017,3.54014,141.1,0.025090
LT,C27,2018,4.18782,146.6,0.028566
LT,C27,2019,3.72151,149.4,0.024910
LT,C27,2020,2.64434,147.9,0.017879
LT,C27,2021,2.45784,167.0,0.014718
LT,C27,2022,2.82808,160.2,0.017653
LT,C27,2023,2.69893,186.7,0.014456
LT,C28,2012,3.67215,176.5,0.020805
LT,C28,2013,2.63838,200.8,0.013139
LT,C28,2014,7.27801,191.7,0.037966
LT,C28,2015,8.12876,188.9,0.043032
LT,C28,2016,8.77478,196.9,0.044565
LT,C28,2017,9.92505,233.1,0.042579
LT,C28,2018,12.29093,242.2,0.050747
LT,C28,2019,11.86753,244.9,0.048459
LT,C28,2020,5.55468,244.2,0.022746
LT,C28,2021,5.1077,271.2,0.018834
LT,C28,2022,6.67571,272.6,0.024489
LT,C28,2023,5.64853,301.1,0.018760
LT,C29,2012,1.34706,70.1,0.019216
LT,C29,2013,0.93804,84.9,0.011049
LT,C29,2014,1.38857,103.8,0.013377
LT,C29,2015,0.93964,108.4,0.008668
LT,C29,2016,1.31207,131.0,0.010016
LT,C29,2017,1.40665,160.8,0.008748
LT,C29,2018,1.78007,163.2,0.010907
LT,C29,2019,1.95035,151.3,0.012891
LT,C29,2020,1.85116,151.6,0.012211
LT,C29,2021,1.79569,183.5,0.009786
LT,C29,2022,2.10099,183.0,0.011481
LT,C29,2023,1.97222,200.3,0.009846
LT,C30,2012,1.52661,92.3,0.016540
LT,C30,2013,1.506,101.1,0.014896
LT,C30,2014,3.03093,78.4,0.038660
LT,C30,2015,3.14278,87.2,0.036041
LT,C30,2016,2.59345,86.0,0.030156
LT,C30,2017,2.91266,95.2,0.030595
LT,C30,2018,4.53246,116.7,0.038839
LT,C30,2019,4.11287,158.1,0.026014
LT,C30,2020,2.72149,160.0,0.017009
LT,C30,2021,2.71599,193.2,0.014058
LT,C30,2022,3.37621,230.8,0.014628
LT,C30,2023,3.40107,284.2,0.011967
LT,C31_C32,2012,30.86865,713.9,0.043239
LT,C31_C32,2013,26.1543,778.3,0.033604
LT,C31_C32,2014,34.08055,850.0,0.040095
LT,C31_C32,2015,37.75994,889.4,0.042456
LT,C31_C32,2016,35.90977,902.1,0.039807
LT,C31_C32,2017,41.185,977.0,0.042155
LT,C31_C32,2018,42.07531,1060.2,0.039686
LT,C31_C32,2019,39.61541,1091.4,0.036298
LT,C31_C32,2020,32.04375,1136.3,0.028200
LT,C31_C32,2021,32.46673,1324.8,0.024507
LT,C31_C32,2022,37.99571,1527.3,0.024878
LT,C31_C32,2023,35.36255,1611.8,0.021940
LT,C33,2012,4.5133,198.0,0.022794
LT,C33,2013,3.96526,222.8,0.017797
LT,C33,2014,6.13644,239.9,0.025579
LT,C33,2015,5.98738,241.1,0.024834
LT,C33,2016,7.22969,250.6,0.028850
LT,C33,2017,6.89594,278.7,0.024743
LT,C33,2018,10.8069,339.2,0.031860
LT,C33,2019,10.93417,400.7,0.027288
LT,C33,2020,6.65881,346.4,0.019223
LT,C33,2021,8.52949,377.3,0.022607
LT,C33,2022,7.73048,452.4,0.017088
LT,C33,2023,8.39635,525.0,0.015993
LT,D,2012,3257.31789,815.1,3.996219
LT,D,2013,2666.07089,822.9,3.239848
LT,D,2014,2236.1256,732.3,3.053565
LT,D,2015,2143.23355,628.0,3.412792
LT,D,2016,1897.74203,688.0,2.758346
LT,D,2017,1589.7052,702.3,2.263570
LT,D,2018,1531.56145,696.3,2.199571
LT,D,2019,1353.56146,728.4,1.858267
LT,D,2020,1686.71574,796.4,2.117925
LT,D,2021,1848.37788,814.9,2.268227
LT,D,2022,1480.23851,1381.0,1.071860
LT,D,2023,1186.46942,1401.1,0.846813
LT,E,2012,1391.44014,372.4,3.736413
LT,E,2013,1357.4302,404.1,3.359144
LT,E,2014,1239.7752,433.3,2.861240
LT,E,2015,1171.3614,398.4,2.940164
LT,E,2016,1149.01793,414.8,2.770053
LT,E,2017,1172.03435,461.6,2.539069
LT,E,2018,1060.22597,460.2,2.303837
LT,E,2019,902.3412,466.9,1.932622
LT,E,2020,868.7809,480.6,1.807701
LT,E,2021,829.60211,531.8,1.559989
LT,E,2022,799.90214,519.3,1.540347
LT,E,2023,810.92581,603.4,1.343927
LT,E36,2012,7.57019,99.1,0.076389
LT,E36,2013,8.10648,106.6,0.076046
LT,E36,2014,15.10643,124.1,0.121728
LT,E36,2015,10.67512,123.7,0.086298
LT,E36,2016,12.33294,124.2,0.099299
LT,E36,2017,12.86187,122.9,0.104653
LT,E36,2018,13.99057,127.9,0.109387
LT,E36,2019,21.84551,125.5,0.174068
LT,E36,2020,24.21109,131.8,0.183696
LT,E36,2021,26.48737,140.1,0.189060
LT,E36,2022,33.03693,121.6,0.271685
LT,E36,2023,24.77026,200.3,0.123666
LT,E37-E39,2012,1383.86995,273.2,5.065410
LT,E37-E39,2013,1349.32371,297.5,4.535542
LT,E37-E39,2014,1224.66878,309.3,3.959485
LT,E37-E39,2015,1160.68628,274.8,4.223749
LT,E37-E39,2016,1136.68499,290.5,3.912857
LT,E37-E39,2017,1159.17248,338.7,3.422417
LT,E37-E39,2018,1046.2354,332.3,3.148466
LT,E37-E39,2019,880.49569,341.4,2.579073
LT,E37-E39,2020,844.5698,348.8,2.421358
LT,E37-E39,2021,803.11473,391.6,2.050855
LT,E37-E39,2022,766.86521,397.6,1.928735
LT,E37-E39,2023,786.15555,403.0,1.950758
LT,F,2012,76.09055,1861.5,0.040876
LT,F,2013,82.42976,2119.1,0.038898
LT,F,2014,215.82095,2464.7,0.087565
LT,F,2015,239.15082,2514.9,0.095094
LT,F,2016,178.75339,2367.7,0.075497
LT,F,2017,183.75408,2531.3,0.072593
LT,F,2018,181.31353,2882.2,0.062908
LT,F,2019,154.29905,3237.2,0.047664
LT,F,2020,153.24622,3277.0,0.046764
LT,F,2021,101.2344,3582.3,0.028260
LT,F,2022,120.83751,4191.5,0.028829
LT,F,2023,116.33941,4943.8,0.023532
LT,G,2012,170.08479,5443.6,0.031245
LT,G,2013,218.56714,5815.3,0.037585
LT,G,2014,336.76543,6016.3,0.055976
LT,G,2015,377.09927,6072.8,0.062096
LT,G,2016,531.39098,6252.5,0.084989
LT,G,2017,531.38046,6711.1,0.079179
LT,G,2018,438.49429,7322.3,0.059885
LT,G,2019,391.22054,7435.4,0.052616
LT,G,2020,290.69379,7563.3,0.038435
LT,G,2021,297.97021,8302.6,0.035889
LT,G,2022,307.55735,9315.4,0.033016
LT,G,2023,299.42189,10249.6,0.029213
LT,G45,2012,41.74908,607.1,0.068768
LT,G45,2013,48.30186,638.7,0.075625
LT,G45,2014,59.9236,618.7,0.096854
LT,G45,2015,28.35573,685.1,0.041389
LT,G45,2016,29.85024,767.6,0.038888
LT,G45,2017,30.12664,850.2,0.035435
LT,G45,2018,46.36724,998.5,0.046437
LT,G45,2019,34.40385,1059.9,0.032460
LT,G45,2020,21.64869,1033.5,0.020947
LT,G45,2021,21.02312,1228.9,0.017107
LT,G45,2022,20.99979,1385.4,0.015158
LT,G45,2023,20.1639,1674.8,0.012040
LT,G46,2012,35.78443,2562.4,0.013965
LT,G46,2013,51.02742,2713.9,0.018802
LT,G46,2014,125.36638,2887.8,0.043412
LT,G46,2015,143.90818,2889.1,0.049811
LT,G46,2016,150.26661,2884.0,0.052104
LT,G46,2017,155.31994,3158.5,0.049175
LT,G46,2018,161.51706,3499.5,0.046154
LT,G46,2019,138.25228,3474.8,0.039787
LT,G46,2020,87.22168,3648.1,0.023909
LT,G46,2021,109.70664,3980.0,0.027564
LT,G46,2022,99.60139,4543.3,0.021923
LT,G46,2023,107.3788,4969.0,0.021610
LT,G47,2012,92.55128,2274.0,0.040700
LT,G47,2013,119.23786,2462.8,0.048416
LT,G47,2014,151.47545,2509.7,0.060356
LT,G47,2015,204.83536,2498.6,0.081980
LT,G47,2016,351.27412,2600.9,0.135059
LT,G47,2017,345.93389,2702.5,0.128005
LT,G47,2018,230.61,2824.3,0.081652
LT,G47,2019,218.56441,2900.7,0.075349
LT,G47,2020,181.82342,2881.7,0.063096
LT,G47,2021,167.24045,3093.7,0.054058
LT,G47,2022,186.95617,3386.6,0.055205
LT,G47,2023,171.8792,3605.8,0.047667
LT,H,2012,2877.37609,3460.9,0.831395
LT,H,2013,2864.306,3718.5,0.770285
LT,H,2014,3081.0703,3831.1,0.804226
LT,H,2015,3510.56768,3731.3,0.940843
LT,H,2016,3853.11588,3958.4,0.973402
LT,H,2017,4785.52735,4452.8,1.074723
LT,H,2018,6129.85468,5022.9,1.220382
LT,H,2019,6522.49676,5451.8,1.196393
LT,H,2020,8411.52345,5159.5,1.630298
LT,H,2021,8768.19631,5577.1,1.572178
LT,H,2022,8640.20307,6771.9,1.275891
LT,H,2023,8852.52278,7280.2,1.215972
LT,H49,2012,2686.30675,2188.5,1.227465
LT,H49,2013,2784.09675,2356.5,1.181454
LT,H49,2014,2943.53759,2460.9,1.196122
LT,H49,2015,3389.8761,2414.5,1.403966
LT,H49,2016,3651.17279,2641.0,1.382496
LT,H49,2017,4577.78855,3013.1,1.519295
LT,H49,2018,5847.67246,3424.4,1.707649
LT,H49,2019,6221.53727,3697.5,1.682633
LT,H49,2020,8178.44854,3424.0,2.388566
LT,H49,2021,8560.82321,3698.7,2.314549
LT,H49,2022,8483.67489,4728.6,1.794120
LT,H49,2023,8698.05915,5189.9,1.675959
LT,H50,2012,131.02122,102.0,1.284522
LT,H50,2013,28.52024,91.5,0.311697
LT,H50,2014,21.41054,91.2,0.234765
LT,H50,2015,19.62992,93.7,0.209498
LT,H50,2016,75.89055,85.1,0.891781
LT,H50,2017,76.09812,87.9,0.865735
LT,H50,2018,112.32121,94.8,1.184823
LT,H50,2019,108.70852,94.9,1.145506
LT,H50,2020,109.60088,95.2,1.151270
LT,H50,2021,103.21108,98.2,1.051029
LT,H50,2022,66.31114,97.2,0.682213
LT,H50,2023,62.62193,98.5,0.635756
LT,H51,2012,34.52808,23.8,1.450760
LT,H51,2013,33.13871,25.9,1.279487
LT,H51,2014,79.41807,33.1,2.399337
LT,H51,2015,62.27478,38.4,1.621739
LT,H51,2016,77.7913,27.9,2.788219
LT,H51,2017,80.60403,60.2,1.338937
LT,H51,2018,111.65185,74.3,1.502717
LT,H51,2019,124.24044,113.0,1.099473
LT,H51,2020,84.19398,16.0,5.262124
LT,H51,2021,74.22673,28.7,2.586297
LT,H51,2022,56.94447,76.0,0.749269
LT,H51,2023,58.39569,92.2,0.633359
LT,H52,2012,21.63126,1074.5,0.020131
LT,H52,2013,14.24505,1165.0,0.012228
LT,H52,2014,31.18583,1162.2,0.026833
LT,H52,2015,34.61686,1101.2,0.031436
LT,H52,2016,42.43806,1113.7,0.038105
LT,H52,2017,44.74129,1192.9,0.037506
LT,H52,2018,51.09678,1324.5,0.038578
LT,H52,2019,60.85503,1440.4,0.042249
LT,H52,2020,34.72872,1507.6,0.023036
LT,H52,2021,25.34557,1631.1,0.015539
LT,H52,2022,27.4616,1734.1,0.015836
LT,H52,2023,25.30532,1742.7,0.014521
LT,H53,2012,3.88878,72.1,0.053936
LT,H53,2013,4.30524,79.5,0.054154
LT,H53,2014,5.51827,83.7,0.065929
LT,H53,2015,4.17002,83.5,0.049940
LT,H53,2016,5.82317,90.7,0.064203
LT,H53,2017,6.29537,98.7,0.063783
LT,H53,2018,7.11238,105.0,0.067737
LT,H53,2019,7.15551,106.0,0.067505
LT,H53,2020,4.55133,116.7,0.039000
LT,H53,2021,4.58974,120.5,0.038089
LT,H53,2022,5.81096,136.0,0.042728
LT,H53,2023,8.14069,157.0,0.051852
LT,I,2012,15.86979,413.0,0.038426
LT,I,2013,15.95294,447.0,0.035689
LT,I,2014,16.65289,468.4,0.035553
LT,I,2015,14.52345,538.2,0.026985
LT,I,2016,18.27218,589.1,0.031017
LT,I,2017,18.91665,660.2,0.028653
LT,I,2018,22.36546,739.5,0.030244
LT,I,2019,21.6329,813.7,0.026586
LT,I,2020,15.32891,576.9,0.026571
LT,I,2021,16.91805,710.4,0.023815
LT,I,2022,15.08544,1047.2,0.014406
LT,I,2023,16.21462,1256.8,0.012902
LT,J,2012,13.45755,902.7,0.014908
LT,J,2013,12.13291,1013.1,0.011976
LT,J,2014,13.84627,1026.4,0.013490
LT,J,2015,13.33643,1159.8,0.011499
LT,J,2016,31.42791,1263.1,0.024882
LT,J,2017,33.46672,1397.2,0.023953
LT,J,2018,43.20597,1522.1,0.028386
LT,J,2019,50.91537,1717.7,0.029642
LT,J,2020,34.78399,1872.5,0.018576
LT,J,2021,32.56885,2174.0,0.014981
LT,J,2022,35.47778,2809.1,0.012630
LT,J,2023,39.49149,3445.6,0.011461
LT,J58,2012,2.27539,87.2,0.026094
LT,J58,2013,1.67888,90.8,0.018490
LT,J58,2014,1.72523,73.5,0.023473
LT,J58,2015,1.42422,82.4,0.017284
LT,J58,2016,1.34512,88.5,0.015199
LT,J58,2017,1.81292,91.7,0.019770
LT,J58,2018,2.06954,93.8,0.022063
LT,J58,2019,1.49993,80.2,0.018702
LT,J58,2020,1.17336,88.3,0.013288
LT,J58,2021,1.26531,94.5,0.013390
LT,J58,2022,1.30442,116.2,0.011226
LT,J58,2023,1.72055,179.9,0.009564
LT,J59_J60,2012,1.41217,63.5,0.022239
LT,J59_J60,2013,1.26683,67.7,0.018712
LT,J59_J60,2014,1.43667,74.1,0.019388
LT,J59_J60,2015,0.92364,80.2,0.011517
LT,J59_J60,2016,11.07465,85.7,0.129226
LT,J59_J60,2017,11.81932,97.6,0.121100
LT,J59_J60,2018,15.92943,106.3,0.149854
LT,J59_J60,2019,16.46553,120.2,0.136984
LT,J59_J60,2020,6.71711,112.2,0.059867
LT,J59_J60,2021,6.83788,137.1,0.049875
LT,J59_J60,2022,5.77415,153.1,0.037715
LT,J59_J60,2023,5.75842,173.0,0.033286
LT,J61,2012,3.32625,469.0,0.007092
LT,J61,2013,3.22421,485.4,0.006642
LT,J61,2014,3.5063,462.3,0.007584
LT,J61,2015,2.5243,466.6,0.005410
LT,J61,2016,7.45205,469.6,0.015869
LT,J61,2017,7.35149,479.5,0.015332
LT,J61,2018,9.41401,464.3,0.020276
LT,J61,2019,11.16934,485.5,0.023006
LT,J61,2020,9.43537,482.4,0.019559
LT,J61,2021,7.32219,551.3,0.013282
LT,J61,2022,6.85651,584.4,0.011733
LT,J61,2023,6.6163,649.3,0.010190
LT,J62_J63,2012,6.44373,283.0,0.022769
LT,J62_J63,2013,5.96298,369.2,0.016151
LT,J62_J63,2014,7.17806,416.6,0.017230
LT,J62_J63,2015,8.46427,530.7,0.015949
LT,J62_J63,2016,11.55609,619.3,0.018660
LT,J62_J63,2017,12.48299,728.5,0.017135
LT,J62_J63,2018,15.79299,857.8,0.018411
LT,J62_J63,2019,21.78057,1031.8,0.021109
LT,J62_J63,2020,17.45816,1189.6,0.014676
LT,J62_J63,2021,17.14347,1391.1,0.012324
LT,J62_J63,2022,21.5427,1955.4,0.011017
LT,J62_J63,2023,25.39622,2443.4,0.010394
LT,K,2012,9.56265,626.4,0.015266
LT,K,2013,8.94533,706.4,0.012663
LT,K,2014,9.65794,662.2,0.014585
LT,K,2015,13.2538,704.8,0.018805
LT,K,2016,22.87258,760.7,0.030068
LT,K,2017,28.18386,785.9,0.035862
LT,K,2018,27.12735,926.3,0.029286
LT,K,2019,31.6239,1045.1,0.030259
LT,K,2020,33.20201,1154.1,0.028769
LT,K,2021,32.23219,1515.2,0.021273
LT,K,2022,24.7494,2116.5,0.011694
LT,K,2023,22.56194,3209.1,0.007031
LT,K64,2012,5.57312,517.0,0.010780
LT,K64,2013,5.32741,545.7,0.009763
LT,K64,2014,4.85257,494.8,0.009807
LT,K64,2015,5.0594,494.5,0.010231
LT,K64,2016,9.8955,535.6,0.018476
LT,K64,2017,10.86053,569.8,0.019060
LT,K64,2018,12.08834,611.9,0.019755
LT,K64,2019,14.19789,699.7,0.020291
LT,K64,2020,11.31031,737.0,0.015346
LT,K64,2021,10.53437,949.7,0.011092
LT,K64,2022,8.28859,1555.1,0.005330
LT,K64,2023,8.89342,2482.6,0.003582
LT,K65,2012,3.01835,77.4,0.038997
LT,K65,2013,2.28507,122.8,0.018608
LT,K65,2014,3.40128,124.7,0.027276
LT,K65,2015,2.43183,147.0,0.016543
LT,K65,2016,4.55267,141.1,0.032266
LT,K65,2017,4.58751,114.1,0.040206
LT,K65,2018,5.28766,203.3,0.026009
LT,K65,2019,5.67925,195.0,0.029124
LT,K65,2020,8.42272,238.1,0.035375
LT,K65,2021,7.1195,244.0,0.029178
LT,K65,2022,5.92268,276.7,0.021405
LT,K65,2023,4.89599,453.1,0.010806
LT,K66,2012,0.97118,32.0,0.030349
LT,K66,2013,1.33285,37.8,0.035261
LT,K66,2014,1.40409,42.7,0.032883
LT,K66,2015,5.76257,63.3,0.091036
LT,K66,2016,8.42441,84.1,0.100171
LT,K66,2017,12.73582,102.1,0.124739
LT,K66,2018,9.75135,111.1,0.087771
LT,K66,2019,11.74676,150.3,0.078155
LT,K66,2020,13.46898,179.1,0.075204
LT,K66,2021,14.57832,321.5,0.045345
LT,K66,2022,10.53814,284.7,0.037015
LT,K66,2023,8.77254,273.4,0.032087
LT,L,2012,14.07409,1827.6,0.007701
LT,L,2013,19.97485,1945.4,0.010268
LT,L,2014,42.15898,2086.5,0.020206
LT,L,2015,62.7398,2222.6,0.028228
LT,L,2016,90.2234,2403.9,0.037532
LT,L,2017,96.5098,2555.2,0.037770
LT,L,2018,49.42811,2835.0,0.017435
LT,L,2019,47.99135,2888.6,0.016614
LT,L,2020,23.37049,3023.5,0.007730
LT,L,2021,20.53444,3223.5,0.006370
LT,L,2022,20.9402,3827.8,0.005471
LT,L,2023,21.41263,4361.7,0.004909
LT,M,2012,25.01545,1041.2,0.024026
LT,M,2013,27.2243,1129.8,0.024097
LT,M,2014,74.19301,1205.2,0.061561
LT,M,2015,36.82248,1281.3,0.028738
LT,M,2016,45.11676,1387.0,0.032528
LT,M,2017,47.07317,1491.6,0.031559
LT,M,2018,57.80351,1618.4,0.035716
LT,M,2019,53.65917,1766.9,0.030369
LT,M,2020,36.985,1805.6,0.020483
LT,M,2021,37.84037,2139.3,0.017688
LT,M,2022,38.91441,2603.7,0.014946
LT,M,2023,44.57219,2805.5,0.015887
LT,M69_M70,2012,11.97848,485.7,0.024662
LT,M69_M70,2013,11.71825,522.9,0.022410
LT,M69_M70,2014,34.58239,570.2,0.060650
LT,M69_M70,2015,13.6889,585.2,0.023392
LT,M69_M70,2016,14.54336,647.7,0.022454
LT,M69_M70,2017,13.53057,703.1,0.019244
LT,M69_M70,2018,17.51534,789.7,0.022180
LT,M69_M70,2019,17.33642,892.4,0.019427
LT,M69_M70,2020,12.40123,861.0,0.014403
LT,M69_M70,2021,12.68816,1043.2,0.012163
LT,M69_M70,2022,14.33594,1311.3,0.010933
LT,M69_M70,2023,16.47243,1368.3,0.012039
LT,M71,2012,6.16121,229.0,0.026905
LT,M71,2013,5.66902,241.8,0.023445
LT,M71,2014,20.21075,256.7,0.078733
LT,M71,2015,6.38974,278.3,0.022960
LT,M71,2016,9.92484,286.1,0.034690
LT,M71,2017,11.07556,300.0,0.036919
LT,M71,2018,13.3,315.9,0.042102
LT,M71,2019,9.72905,335.9,0.028964
LT,M71,2020,9.21307,374.3,0.024614
LT,M71,2021,9.25599,382.3,0.024211
LT,M71,2022,9.80807,440.3,0.022276
LT,M71,2023,10.06392,516.5,0.019485
LT,M72,2012,1.47382,43.9,0.033572
LT,M72,2013,1.92747,49.1,0.039256
LT,M72,2014,4.77267,55.8,0.085532
LT,M72,2015,1.39041,62.2,0.022354
LT,M72,2016,2.41375,75.1,0.032140
LT,M72,2017,2.86419,82.5,0.034717
LT,M72,2018,4.15834,93.0,0.044713
LT,M72,2019,2.86849,103.6,0.027688
LT,M72,2020,1.73023,124.3,0.013920
LT,M72,2021,1.89898,161.8,0.011737
LT,M72,2022,1.58587,207.4,0.007646
LT,M72,2023,1.86627,218.6,0.008537
LT,M73,2012,2.59504,200.8,0.012924
LT,M73,2013,4.63988,232.0,0.019999
LT,M73,2014,3.11114,235.0,0.013239
LT,M73,2015,12.36711,257.7,0.047990
LT,M73,2016,14.71643,264.1,0.055723
LT,M73,2017,15.75564,279.6,0.056351
LT,M73,2018,17.83698,288.0,0.061934
LT,M73,2019,17.1051,297.6,0.057477
LT,M73,2020,9.36759,307.3,0.030484
LT,M73,2021,9.75416,399.6,0.024410
LT,M73,2022,8.77922,475.3,0.018471
LT,M73,2023,11.86275,520.9,0.022774
LT,M74_M75,2012,2.80689,81.9,0.034272
LT,M74_M75,2013,3.26969,84.0,0.038925
LT,M74_M75,2014,11.51608,87.6,0.131462
LT,M74_M75,2015,2.98632,97.9,0.030504
LT,M74_M75,2016,3.51837,114.1,0.030836
LT,M74_M75,2017,3.84721,126.5,0.030413
LT,M74_M75,2018,4.99285,131.8,0.037882
LT,M74_M75,2019,6.6201,137.3,0.048216
LT,M74_M75,2020,4.27288,138.8,0.030784
LT,M74_M75,2021,4.24309,152.4,0.027842
LT,M74_M75,2022,4.4053,169.4,0.026005
LT,M74_M75,2023,4.30681,181.3,0.023755
LT,N,2012,19.57267,641.8,0.030497
LT,N,2013,25.56136,711.0,0.035951
LT,N,2014,31.95536,766.3,0.041701
LT,N,2015,61.86006,871.3,0.070997
LT,N,2016,81.69564,967.1,0.084475
LT,N,2017,87.91369,1153.1,0.076241
LT,N,2018,110.66742,1306.0,0.084738
LT,N,2019,114.1272,1438.0,0.079365
LT,N,2020,76.63405,1341.3,0.057134
LT,N,2021,71.11009,1778.9,0.039974
LT,N,2022,63.7953,2097.7,0.030412
LT,N,2023,73.52698,2546.9,0.028869
LT,N77,2012,1.72297,162.0,0.010636
LT,N77,2013,2.59627,175.7,0.014777
LT,N77,2014,2.48397,192.0,0.012937
LT,N77,2015,7.26675,228.4,0.031816
LT,N77,2016,34.71918,244.6,0.141943
LT,N77,2017,37.08153,322.0,0.115160
LT,N77,2018,45.17844,395.2,0.114318
LT,N77,2019,50.05759,434.3,0.115260
LT,N77,2020,20.44365,415.4,0.049214
LT,N77,2021,18.14097,527.9,0.034364
LT,N77,2022,18.09459,676.3,0.026755
LT,N77,2023,20.13312,650.4,0.030955
LT,N78,2012,1.77699,97.6,0.018207
LT,N78,2013,2.08504,114.9,0.018147
LT,N78,2014,1.89676,122.7,0.015459
LT,N78,2015,2.89631,152.8,0.018955
LT,N78,2016,4.03616,173.3,0.023290
LT,N78,2017,3.60808,208.6,0.017297
LT,N78,2018,4.16677,225.4,0.018486
LT,N78,2019,5.05473,295.3,0.017117
LT,N78,2020,4.38168,268.4,0.016325
LT,N78,2021,4.74458,322.8,0.014698
LT,N78,2022,4.40349,441.5,0.009974
LT,N78,2023,5.24122,536.9,0.009762
LT,N79,2012,0.77405,73.7,0.010503
LT,N79,2013,0.99525,72.9,0.013652
LT,N79,2014,6.19852,86.9,0.071329
LT,N79,2015,2.07746,89.5,0.023212
LT,N79,2016,1.54134,103.3,0.014921
LT,N79,2017,1.4573,116.5,0.012509
LT,N79,2018,3.30184,124.0,0.026628
LT,N79,2019,3.33287,123.3,0.027031
LT,N79,2020,1.64195,24.1,0.068131
LT,N79,2021,2.04661,36.9,0.055464
LT,N79,2022,0.81889,69.3,0.011817
LT,N79,2023,1.79649,116.4,0.015434
LT,N80-N82,2012,15.29866,308.5,0.049590
LT,N80-N82,2013,19.8848,347.4,0.057239
